Date,Ticker,Name,Sector,Country,Open,High,Low,Close,Volume
2026-05-01,FDX,FedEx,운송/물류,US,403.0,403.8500061035156,393.2699890136719,393.6700134277344,1071000
2026-05-04,FDX,FedEx,운송/물류,US,379.5,379.5799865722656,354.1400146484375,357.79998779296875,5025200
2026-05-05,FDX,FedEx,운송/물류,US,357.0,365.54998779296875,357.0,362.75,1840800
2026-05-06,FDX,FedEx,운송/물류,US,364.5,378.25,364.5,377.19000244140625,2274100
2026-05-07,FDX,FedEx,운송/물류,US,379.989990234375,381.0,373.4599914550781,375.92999267578125,1580400
2026-05-08,FDX,FedEx,운송/물류,US,378.2099914550781,383.30999755859375,375.5,378.5799865722656,1369700
2026-05-11,FDX,FedEx,운송/물류,US,380.7699890136719,384.17999267578125,376.4200134277344,378.8999938964844,931100
2026-05-12,FDX,FedEx,운송/물류,US,379.760009765625,379.760009765625,372.25,376.4200134277344,996300
2026-05-13,FDX,FedEx,운송/물류,US,378.30999755859375,379.8999938964844,367.1000061035156,369.70001220703125,1577800
2026-05-14,FDX,FedEx,운송/물류,US,371.0,380.0799865722656,368.5400085449219,379.9800109863281,1448800
2026-05-15,FDX,FedEx,운송/물류,US,376.75,377.45001220703125,372.5,375.7799987792969,1162800
2026-05-18,FDX,FedEx,운송/물류,US,374.510009765625,375.5,367.1099853515625,369.7200012207031,1417900
2026-05-19,FDX,FedEx,운송/물류,US,368.7900085449219,376.2900085449219,361.1099853515625,374.9700012207031,1572200
2026-05-20,FDX,FedEx,운송/물류,US,376.8500061035156,388.94000244140625,375.510009765625,386.8399963378906,1419400
2026-05-21,FDX,FedEx,운송/물류,US,387.239990234375,392.2799987792969,380.510009765625,388.9100036621094,939000
2026-05-22,FDX,FedEx,운송/물류,US,393.9200134277344,398.79998779296875,392.0,394.20001220703125,1508100
2026-05-26,FDX,FedEx,운송/물류,US,397.2300109863281,403.0299987792969,397.2099914550781,400.0,1243500
2025-05-27,UPS,UPS,운송/물류,US,90.22514354296113,91.43213843465107,89.7666749392648,91.27307891845703,6117400
2025-05-28,UPS,UPS,운송/물류,US,91.36664661943757,91.74090977858896,90.31871120150888,90.51519775390625,3816500
2025-05-29,UPS,UPS,운송/물류,US,91.02044537108225,92.00288520055653,90.57133532333293,91.78768157958984,4593900
2025-05-30,UPS,UPS,운송/물류,US,91.43213570421248,91.69411775564396,90.41226884573939,91.26371765136719,6763200
2025-06-02,UPS,UPS,운송/물류,US,91.01108617219805,91.25435827708213,89.7666714392564,91.09529876708984,4274800
2025-06-03,UPS,UPS,운송/물류,US,90.70232898667919,92.08709333573381,90.02865675698744,91.76897430419922,4098100
2025-06-04,UPS,UPS,운송/물류,US,91.94675101668389,92.4145781977036,91.49764092045169,92.208740234375,3933800
2025-06-05,UPS,UPS,운송/물류,US,92.38650213588282,92.4426462471668,90.36549259155174,90.63683319091797,4584200
2025-06-06,UPS,UPS,운송/물류,US,91.62862284087136,92.3958590558467,91.62862284087136,91.92803192138672,3043400
2025-06-09,UPS,UPS,운송/물류,US,92.16193745601824,93.37829075499019,92.10580048908798,92.91981506347656,4037200
2025-06-10,UPS,UPS,운송/물류,US,93.24730646377294,96.05426922829145,93.19116235431927,95.86713409423828,6902500
2025-06-11,UPS,UPS,운송/물류,US,96.00749089933511,96.67180461374481,94.4543012927194,94.65079498291016,4917400
2025-06-12,UPS,UPS,운송/물류,US,94.55722241678282,94.55722241678282,93.73384919268042,94.42623138427734,3106400
2025-06-13,UPS,UPS,운송/물류,US,93.93032663305407,94.95954484799819,93.29408147751994,93.56542205810547,4240000
2025-06-16,UPS,UPS,운송/물류,US,94.42622948497552,94.95020074293409,94.06132488198202,94.58528900146484,4293700
2025-06-17,UPS,UPS,운송/물류,US,94.07068225563695,94.41687690941137,92.9291828908152,93.25666046142578,3800500
2025-06-18,UPS,UPS,운송/물류,US,93.20988512208491,93.79934476873537,92.61106693354213,92.82626342773438,4363000
2025-06-20,UPS,UPS,운송/물류,US,93.31280011379556,94.04260927584923,92.73269191752134,92.88239288330078,11096600
2025-06-23,UPS,UPS,운송/물류,US,92.7514047221021,93.98646806639641,92.37714872687242,93.93968963623047,5077200
2025-06-24,UPS,UPS,운송/물류,US,94.70692180805612,95.05310930272366,93.66834504710309,94.1455307006836,3686800
2025-06-25,UPS,UPS,운송/물류,US,93.21922472843974,93.827401381909,92.2742191327079,92.97595977783203,6058100
2025-06-26,UPS,UPS,운송/물류,US,93.68705715776734,94.78177805171245,93.36893814033868,94.12681579589844,4161700
2025-06-27,UPS,UPS,운송/물류,US,94.5010765831201,95.39930378115452,93.96775396120982,94.66949462890625,5869900
2025-06-30,UPS,UPS,운송/물류,US,94.65079137495792,94.7537067794299,93.80870108651108,94.4449462890625,5446800
2025-07-01,UPS,UPS,운송/물류,US,94.26716770762951,99.07643008461316,94.23909922168407,97.747802734375,6819300
2025-07-02,UPS,UPS,운송/물류,US,97.5419523442605,99.07642469255501,97.26125322313153,98.74894714355469,5243200
2025-07-03,UPS,UPS,운송/물류,US,99.58167982209267,99.60974830679086,97.42967224121094,97.42967224121094,2961300
2025-07-07,UPS,UPS,운송/물류,US,97.30804545197675,97.57938605071955,94.29523751794214,94.36073303222656,5299800
2025-07-08,UPS,UPS,운송/물류,US,94.77242237121214,97.02734546195114,94.68820977445496,95.79228210449219,6511400
2025-07-09,UPS,UPS,운송/물류,US,96.29753806660756,96.60630569635309,95.34317382922909,95.57708740234375,4566500
2025-07-10,UPS,UPS,운송/물류,US,96.1291130818834,97.7665079757042,95.88584812307505,96.29753112792969,3645800
2025-07-11,UPS,UPS,운송/물류,US,95.65194229622344,96.27882896442372,94.67886096693192,94.75370788574219,4342900
2025-07-14,UPS,UPS,운송/물류,US,94.50106931158432,94.57592335694623,93.16308358925755,93.67769622802734,4030600
2025-07-15,UPS,UPS,운송/물류,US,93.84612150723244,94.18295759889534,93.1163052163127,93.12566375732422,4033400
2025-07-16,UPS,UPS,운송/물류,US,93.29408470532582,93.78062891440761,92.19937094260492,93.21923065185547,4782700
2025-07-17,UPS,UPS,운송/물류,US,92.93853571012279,93.56542232647614,91.94673737929901,93.09759521484375,3949900
2025-07-18,UPS,UPS,운송/물류,US,93.30344419666973,93.35958116810636,92.23679890852047,92.83561706542969,4572400
2025-07-21,UPS,UPS,운송/물류,US,93.15372953483725,93.19115655932052,92.37714197685312,92.53620147705078,3750200
2025-07-22,UPS,UPS,운송/물류,US,92.81690087770257,94.70692650368485,92.62977287879221,94.63207244873047,5751700
2025-07-23,UPS,UPS,운송/물류,US,95.17475417615402,97.25190781276034,94.87534509312366,96.8682861328125,5079500
2025-07-24,UPS,UPS,운송/물류,US,96.48467218499282,96.84021824250536,95.53965936085798,95.93263244628906,3676800
2025-07-25,UPS,UPS,운송/물류,US,96.25075807810329,97.45775295246747,95.69871834247519,96.89635467529297,5473600
2025-07-28,UPS,UPS,운송/물류,US,96.42852652540165,96.71858420249353,94.76306307138765,95.04376220703125,7045900
2025-07-29,UPS,UPS,운송/물류,US,91.87188336099386,91.87188336099386,84.88254571162929,84.99481964111328,26112300
2025-07-30,UPS,UPS,운송/물류,US,84.9480477018694,85.14453423194148,81.41127588362171,81.5703353881836,20976500
2025-07-31,UPS,UPS,운송/물류,US,81.3083565795374,81.4767746317891,80.24171129476849,80.61597442626953,15782000
2025-08-01,UPS,UPS,운송/물류,US,80.22299153186152,80.97151776985609,78.85693721522539,79.06278228759766,11276600
2025-08-04,UPS,UPS,운송/물류,US,79.90486956847465,80.56918318937467,79.31540285782852,79.54931640625,8579500
2025-08-05,UPS,UPS,운송/물류,US,79.54932194513225,81.45805748977055,79.42768946133502,81.19607543945312,9513400
2025-08-06,UPS,UPS,운송/물류,US,81.21480043096793,81.3832184994978,80.21365056206149,80.70018768310547,6331600
2025-08-07,UPS,UPS,운송/물류,US,81.24285452819306,82.02880061646155,80.87794996742913,80.92472839355469,6839200
2025-08-08,UPS,UPS,운송/물류,US,80.93408777809174,81.44870044016325,80.23234713261695,81.09314727783203,6285100
2025-08-11,UPS,UPS,운송/물류,US,81.54226272779121,82.5621223514335,80.21363551335865,80.75630950927734,8701400
2025-08-12,UPS,UPS,운송/물류,US,81.0557263575788,82.59955732158073,80.93409387305431,81.80425262451172,7308600
2025-08-13,UPS,UPS,운송/물류,US,82.44049356510834,82.61827015050842,80.83116717099757,82.50598907470703,13633200
2025-08-14,UPS,UPS,운송/물류,US,81.411279684083,83.56328021281485,81.0838021186755,82.85218811035156,12487300
2025-08-15,UPS,UPS,운송/물류,US,82.88025375399786,83.65684848138676,82.50599063273422,82.78668975830078,8897400
2025-08-18,UPS,UPS,운송/물류,US,82.93922624307051,83.35869132393599,82.35769775306639,82.47209930419922,9385600
2025-08-19,UPS,UPS,운송/물류,US,82.79622645290189,84.1880792674422,82.6055644735412,83.70188903808594,7227600
2025-08-20,UPS,UPS,운송/물류,US,83.09175155794172,84.31200552874371,82.82481463770233,82.88201904296875,7076400
2025-08-21,UPS,UPS,운송/물류,US,82.79622279215114,82.86295520930571,81.96683521798552,82.12889862060547,6193200
2025-08-22,UPS,UPS,운송/물류,US,82.41488181871081,85.13186185914354,82.34814940945766,84.67426300048828,10230700
2025-08-25,UPS,UPS,운송/물류,US,84.41687387576387,84.52174013584606,83.39681711492688,83.6446762084961,6029900
2025-08-26,UPS,UPS,운송/물류,US,83.51121140885422,84.14993697626238,82.97735210156233,83.37774658203125,5478000
2025-08-27,UPS,UPS,운송/물류,US,83.52074028144231,83.94020528972756,83.08221198791091,83.75907135009766,5482200
2025-08-28,UPS,UPS,운송/물류,US,84.08320139804539,84.12133524331486,82.42441913190363,83.19660949707031,8618500
2025-08-29,UPS,UPS,운송/물류,US,83.14895582153065,84.4073437460119,82.94875856914591,83.35868835449219,6838500
2025-09-02,UPS,UPS,운송/물류,US,82.57695896720237,82.79621949771966,80.8514369237985,81.25183868408203,10058800
2025-09-03,UPS,UPS,운송/물류,US,81.38530394994504,81.87149414106938,80.82283879047077,81.30903625488281,7430900
2025-09-04,UPS,UPS,운송/물류,US,81.64269478341548,81.69036390908103,79.76464469547652,80.5368423461914,10741500
2025-09-05,UPS,UPS,운송/물류,US,80.66077943860762,82.31002660563446,80.26038492938252,81.07070922851562,8585400
2025-09-08,UPS,UPS,운송/물류,US,81.08023782807307,81.08023782807307,79.17358915273485,80.38430786132812,11783700
2025-09-09,UPS,UPS,운송/물류,US,80.29850790583804,80.96583199751944,80.12690924322179,80.4605712890625,7889700
2025-09-10,UPS,UPS,운송/물류,US,80.4129109750867,81.1946366852505,79.81231922677516,79.93624877929688,6684600
2025-09-11,UPS,UPS,운송/물류,US,78.58252476966089,80.90863846103498,78.1725950170546,80.69890594482422,10453500
2025-09-12,UPS,UPS,운송/물류,US,80.8323755184935,81.05163605411501,79.95531882943177,80.41291046142578,5545500
2025-09-15,UPS,UPS,운송/물류,US,80.90864393140231,81.1946368856092,79.99345338602204,80.09831237792969,6389000
2025-09-16,UPS,UPS,운송/물류,US,80.4891719347634,81.36622855601475,80.37477039896604,81.22322845458984,6185500
2025-09-17,UPS,UPS,운송/물류,US,81.09930498191541,82.3386295892992,79.82185379969972,80.25084686279297,9007000
2025-09-18,UPS,UPS,운송/물류,US,80.71797043676939,81.11836491554072,80.07924487206928,81.08023834228516,8067300
2025-09-19,UPS,UPS,운송/물류,US,81.13743758807617,81.61409977234484,80.08878223734264,80.13644409179688,18120200
2025-09-22,UPS,UPS,운송/물류,US,79.88858554757468,81.69989604174509,79.24985268851995,80.29851531982422,10224300
2025-09-23,UPS,UPS,운송/물류,US,80.52731279786079,81.72850357190963,80.19365071431608,80.4701156616211,7486300
2025-09-24,UPS,UPS,운송/물류,US,80.37477645148287,81.05163589102428,79.80278327599738,79.98391723632812,6988400
2025-09-25,UPS,UPS,운송/물류,US,79.88858949056129,80.06971618494536,78.51579999512585,78.72553253173828,9021100
2025-09-26,UPS,UPS,운송/물류,US,78.87805581783711,79.96484501061717,78.78272483612245,79.81231689453125,6845800
2025-09-29,UPS,UPS,운송/물류,US,80.01251361031944,80.57497149002711,79.56444999859971,80.555908203125,7275300
2025-09-30,UPS,UPS,운송/물류,US,80.55591328776947,80.60358241796506,78.7827292891579,79.63118743896484,9876200
2025-10-01,UPS,UPS,운송/물류,US,79.49772390909999,80.65124560057048,79.43099148970212,80.44151306152344,7074800
2025-10-02,UPS,UPS,운송/물류,US,80.71797249546361,83.04408628090752,80.59404294600337,81.57596588134766,9815500
2025-10-03,UPS,UPS,운송/물류,US,81.69989253158103,83.25381585123017,81.43296288173117,82.72948455810547,7098900
2025-10-06,UPS,UPS,운송/물류,US,82.80576116033708,82.986895130777,81.77616902302844,82.57696533203125,6987000
2025-10-07,UPS,UPS,운송/물류,US,82.95827827470949,83.34914473307575,81.79522872580785,81.96682739257812,4726800
2025-10-08,UPS,UPS,운송/물류,US,81.85243957324386,83.05363044192326,81.2327772131075,82.22423553466797,4896000
2025-10-09,UPS,UPS,운송/물류,US,82.25282386297866,82.44349309720319,80.91816831655727,81.29949951171875,5784700
2025-10-10,UPS,UPS,운송/물류,US,81.41390856901488,82.04309891682858,78.6969353717297,79.00199890136719,8506000
2025-10-13,UPS,UPS,운송/물류,US,79.29751586914062,80.06970622765108,78.9924523829018,79.29751586914062,6132200
2025-10-14,UPS,UPS,운송/물류,US,78.6492593178913,80.36524606686943,78.17259714020712,80.12691497802734,6306800
2025-10-15,UPS,UPS,운송/물류,US,80.30804680902641,80.96584298386021,79.70745504501821,80.16504669189453,4903000
2025-10-16,UPS,UPS,운송/물류,US,80.79424206989289,81.72850317254067,79.9362486640506,81.6427001953125,7056200
2025-10-17,UPS,UPS,운송/물류,US,81.67129711882228,82.7294877525062,81.26136734835654,82.37676239013672,9396100
2025-10-20,UPS,UPS,운송/물류,US,82.60555770078842,83.4158819565661,82.36722660948395,82.85342407226562,5456500
2025-10-21,UPS,UPS,운송/물류,US,82.70089252915389,84.55987221847671,82.33863187190556,83.94974517822266,6181500
2025-10-22,UPS,UPS,운송/물류,US,83.65421325156062,84.0927415878341,82.87248756111002,83.01548767089844,5258500
2025-10-23,UPS,UPS,운송/물류,US,83.44448140148981,84.34060864167242,82.27189649297932,82.96781921386719,5764800
2025-10-24,UPS,UPS,운송/물류,US,83.81628047727456,84.18807641573586,83.07268860035194,83.14895629882812,5256200
2025-10-27,UPS,UPS,운송/물류,US,84.10227109583957,85.15092637350274,84.10227109583957,85.05559539794922,12012900
2025-10-28,UPS,UPS,운송/물류,US,93.85477961097895,95.87582985702143,90.56581350358485,91.86233520507812,30027000
2025-10-29,UPS,UPS,운송/물류,US,92.37713571312158,93.70225604580203,91.26174791193667,92.85379791259766,10789200
2025-10-30,UPS,UPS,운송/물류,US,92.54873574440644,93.71179269180124,90.43235438416846,90.62301635742188,10073600
2025-10-31,UPS,UPS,운송/물류,US,90.48954624007511,92.37713166758267,90.16541944980432,91.9195327758789,7305400
2025-11-03,UPS,UPS,운송/물류,US,91.91001533867426,91.91001533867426,89.22163335984457,89.69829559326172,7693100
2025-11-04,UPS,UPS,운송/물류,US,89.37416127795508,90.18448555221764,88.54476644291204,88.89749908447266,6457700
2025-11-05,UPS,UPS,운송/물류,US,88.11578057324623,89.64109826228325,86.84785728946075,88.57337951660156,6215300
2025-11-06,UPS,UPS,운송/물류,US,88.75449323284667,89.53621888867944,88.30642963621922,89.23115539550781,6571800
2025-11-07,UPS,UPS,운송/물류,US,89.04049339994084,91.72886770521598,88.84982417098922,91.47146606445312,7741700
2025-11-10,UPS,UPS,운송/물류,US,91.36661039553341,91.44287809595289,87.7535171859411,88.71636962890625,9771900
2025-11-11,UPS,UPS,운송/물류,US,89.4313568616853,91.04247737514785,88.52570161910101,90.59441375732422,6859200
2025-11-12,UPS,UPS,운송/물류,US,91.09014315040481,91.99579835965639,90.89947391936568,91.69073486328125,5814500
2025-11-13,UPS,UPS,운송/물류,US,91.6144767383278,92.5868717349576,91.28081464077373,91.49054718017578,6119500
2025-11-14,UPS,UPS,운송/물류,US,91.2426746408323,92.19599901146888,90.71835060095484,91.50007629394531,6583000
2025-11-17,UPS,UPS,운송/물류,US,91.38367946084534,92.53785904325015,90.74354400850218,91.35458374023438,6488200
2025-11-18,UPS,UPS,운송/물류,US,90.78233974720474,90.85993326777744,89.29839881494779,90.0355224609375,6347800
2025-11-19,UPS,UPS,운송/물류,US,90.42348897014625,91.17030630849601,89.59907070608655,89.628173828125,5604300
2025-11-20,UPS,UPS,운송/물류,US,89.987028242904,91.01511653237992,88.10542599260216,88.13452911376953,7452700
2025-11-21,UPS,UPS,운송/물류,US,88.8231559670717,93.32347679294556,88.56127967175544,91.81044006347656,8913200
2025-11-24,UPS,UPS,운송/물류,US,91.84922733236222,91.89772513401184,90.53986808480427,90.74354553222656,6554600
2025-11-25,UPS,UPS,운송/물류,US,91.21880624167599,92.50876349257608,90.72415675163775,91.69405364990234,5840200
2025-11-26,UPS,UPS,운송/물류,US,91.41277965874349,92.91612276156276,90.9375322661279,92.79003143310547,4685800
2025-11-28,UPS,UPS,운송/물류,US,92.65425020869304,93.44956537530184,92.42147702327065,92.90642547607422,2554800
2025-12-01,UPS,UPS,운송/물류,US,92.6639433474941,93.75023045303931,92.16929389589376,92.35357666015625,4772500
2025-12-02,UPS,UPS,운송/물류,US,92.5669585620338,93.11009843499234,91.65525314694558,92.70274353027344,4854500
2025-12-03,UPS,UPS,운송/물류,US,93.16829080965638,95.29236731934334,93.00341011796425,95.25357055664062,7259000
